epsilon,index,key,s,t,x,y,z
,3.0,210,,31,375.0,236.5,14.5
8.381527307120106,4.0,206,,31,385.5,180.5,12.0
,5.0,211,,31,402.0,317.0,4.5
,6.0,212,,31,437.5,235.0,17.0
,7.0,213,,31,443.0,307.0,7.0
1.5811388300841898,8.0,191,,31,444.0,475.5,19.0
,9.0,214,,31,476.0,446.0,13.0
7.516648189186454,10.0,168,,31,494.5,449.0,14.0
,11.0,215,,31,501.0,289.5,8.0
8.276472678623424,12.0,192,,31,507.0,385.0,11.5
6.670832032063167,13.0,175,,31,531.5,285.5,11.5
,14.0,216,,31,534.0,213.0,14.0
2.0615528128088303,15.0,169,,31,540.5,441.5,17.5
,16.0,217,,31,549.5,341.5,12.0
4.242640687119285,17.0,194,,31,560.0,260.0,6.0
9.394147114027968,18.0,207,,31,570.5,201.0,17.0
,19.0,218,,31,592.5,245.0,23.0
9.7082439194738,20.0,177,,31,600.0,325.0,7.0
3.8078865529319543,21.0,208,,31,612.0,361.0,9.0
13.647344063956181,22.0,203,,31,630.5,193.0,21.5
1.5,23.0,198,,31,662.0,247.5,7.5
,24.0,219,,31,688.0,393.0,11.5
6.324555320336759,25.0,201,,31,720.5,363.5,18.0
,26.0,220,,31,730.0,330.0,17.5
,27.0,221,,31,774.0,238.0,13.5
,0.0,222,,32,291.5,279.0,14.5
14.24025007583163,1.0,210,,32,383.0,216.5,19.5
2.4395468613840627,2.0,206,,32,386.5,175.5,16.5
1.4264368973853,3.0,212,,32,439.0,229.0,17.0
9.167045446719602,4.0,214,,32,486.5,438.5,13.0
9.829448385110688,4.0,168,,32,486.5,438.5,13.0
0.9316949906249344,5.0,215,,32,502.5,283.0,9.5
7.991749217508993,6.0,192,,32,514.5,372.5,8.5
5.533358433678048,7.0,169,,32,538.5,438.5,15.0
3.6902649709140523,8.0,217,,32,554.5,334.5,11.5
2.1098314835287093,9.0,194,,32,561.0,250.5,7.0
,10.0,223,,32,591.0,197.5,20.0
3.678956675774009,11.0,177,,32,600.5,314.0,9.0
1.455354099714442,12.0,208,,32,612.0,353.0,7.0
2.4224069756247424,13.0,198,,32,665.5,239.0,7.5
1.6435902436097038,14.0,219,,32,688.5,387.0,14.0
,0.0,224,,33,282.5,432.0,16.0
3.020761493398643,1.0,222,,33,292.5,278.5,13.5
12.026013470805694,2.0,210,,33,382.5,228.5,14.0
3.2596012026013246,3.0,206,,33,393.5,176.0,15.0
,4.0,225,,33,436.5,459.0,23.5
2.4748737341529163,5.0,212,,33,444.5,231.5,20.0
,6.0,226,,33,444.5,298.0,6.5
,7.0,227,,33,492.0,221.0,27.0
5.798706752371601,8.0,215,,33,505.5,278.0,8.5
3.2596012026013246,9.0,192,,33,516.5,376.0,11.0
6.373774391990981,10.0,169,,33,536.5,442.0,14.5
,11.0,228,,33,537.0,207.0,14.0
2.850438562747845,12.0,217,,33,560.5,337.0,13.0
7.4916620318858484,13.0,223,,33,588.0,201.5,21.0
5.303300858899107,14.0,177,,33,599.0,314.0,24.0
0.7905694150420949,15.0,208,,33,615.0,354.0,6.5
,16.0,229,,33,654.0,189.5,22.0
1.9039432764659772,17.0,198,,33,671.0,240.5,8.0
0.7905694150420949,18.0,219,,33,693.0,387.5,14.0
,19.0,230,,33,736.5,354.5,14.0
,20.0,231,,33,759.5,334.0,14.5
3.1622776601683795,0.0,224,,34,276.5,434.0,16.0
2.0615528128088303,1.0,222,,34,291.5,282.0,15.0
2.5,2.0,210,,34,377.0,231.5,12.5
0.7071067811865476,3.0,226,,34,442.0,300.5,7.0
4.031128874149275,4.0,227,,34,491.0,227.5,26.5
13.0862523283024,5.0,192,,34,500.5,380.5,6.0
,6.0,232,,34,533.5,403.0,16.5
,7.0,233,,34,536.0,375.5,14.5
,8.0,234,,34,605.0,215.0,14.5
,9.0,235,,34,651.5,364.0,15.0
7.5,10.0,229,,34,657.0,188.0,14.0
,11.0,236,,34,658.0,402.0,16.5
9.924716620639604,12.0,219,,34,696.5,398.0,14.5
1.4240006242195706,0.0,224,,35,282.5,432.5,17.0
4.737556801183958,1.0,210,,35,386.5,235.0,16.0
1.5092308563562382,2.0,226,,35,447.0,300.5,8.0
12.894874089256458,3.0,232,,35,528.5,397.0,14.0
10.658851303546312,4.0,233,,35,533.0,370.5,11.5
,5.0,237,,35,542.0,218.5,13.0
,6.0,238,,35,570.5,331.5,26.5
,7.0,239,,35,580.0,217.0,13.5
,8.0,240,,35,582.5,286.0,9.5
5.775907817054478,9.0,234,,35,615.5,219.0,15.0
2.315407331574977,10.0,235,,35,660.0,365.0,15.5
6.660413734229354,11.0,229,,35,667.0,193.5,14.0
6.610177338350658,12.0,219,,35,697.5,401.5,14.0
4.366062299143245,0.0,210,,36,377.0,238.0,14.5
1.0307764064044151,1.0,226,,36,441.5,301.5,9.0
,2.0,241,,36,550.0,379.5,5.5
5.273755777432247,3.0,238,,36,562.5,338.0,26.5
1.0307764064044151,4.0,240,,36,577.5,289.0,8.5
4.100304866714182,5.0,234,,36,613.5,223.5,14.0
,6.0,242,,36,697.5,374.0,21.5
2.22361067735438,0.0,210,,37,381.5,232.5,14.5
,1.0,243,,37,410.5,305.0,4.5
3.4318767136623425,2.0,226,,37,448.5,296.5,8.5
,3.0,244,,37,491.5,253.5,14.5
,4.0,245,,37,512.5,393.0,13.0
8.084621890423271,5.0,241,,37,546.0,375.0,6.0
,6.0,246,,37,547.5,414.0,10.5
7.333333333333314,7.0,238,,37,566.5,342.0,27.5
0.600925212577321,8.0,240,,37,581.0,286.0,10.0
,9.0,247,,37,584.0,178.5,19.0
,10.0,248,,37,584.5,337.5,4.5
1.8333333333333428,11.0,234,,37,617.5,222.0,12.0
,12.0,249,,37,638.0,421.0,14.0
,13.0,250,,37,720.0,382.5,13.0
3.125,0.0,210,,38,377.0,229.0,15.0
1.231107225224513,1.0,243,,38,405.5,303.5,7.0
,2.0,251,,38,413.5,247.0,21.5
7.323976037645126,3.0,226,,38,450.5,299.5,4.5
,4.0,252,,38,525.5,338.0,27.0
0.625,5.0,246,,38,542.5,414.0,11.5
4.20007440410286,6.0,241,,38,544.0,378.0,6.5
0.8003905296791061,7.0,240,,38,577.0,285.0,12.5
5.038911092686593,8.0,248,,38,578.0,332.5,8.0
1.4630874888399532,9.0,247,,38,580.0,179.5,21.0
,10.0,253,,38,614.0,422.0,13.0
,11.0,254,,38,655.0,420.0,17.5
3.6763602924631855,12.0,250,,38,712.0,381.0,15.0
3.676955262170044,0.0,210,,39,374.0,230.5,15.0
1.7088007490635355,1.0,243,,39,399.5,301.0,5.5
2.1377558326432182,2.0,251,,39,407.0,245.5,22.5
2.1023796041628873,3.0,226,,39,446.0,295.5,5.0
,4.0,255,,39,471.0,358.0,13.0
,5.0,256,,39,519.0,249.0,15.0
1.4560219778560755,6.0,252,,39,522.5,336.5,27.5
,7.0,257,,39,522.5,361.5,28.0
2.640075756488849,8.0,246,,39,536.5,410.0,9.0
4.936598018878973,9.0,248,,39,573.0,335.5,8.5
3.0610455730027613,10.0,254,,39,653.0,420.0,19.0
,0.0,258,,40,349.5,206.0,14.0
4.86376911458593,1.0,251,,40,400.0,247.5,21.5
1.845602882529175,2.0,226,,40,445.0,294.5,6.5
2.942150573984955,3.0,255,,40,465.5,358.5,15.5
,4.0,259,,40,517.5,321.5,27.5
1.6298006013006623,5.0,256,,40,518.0,249.0,15.5
,6.0,260,,40,518.0,378.5,27.5
0.39528470752104744,7.0,248,,40,570.0,335.5,8.0
,8.0,261,,40,607.0,420.0,12.5
4.172079817069659,9.0,254,,40,651.0,424.0,16.5
,10.0,262,,40,679.5,413.5,17.5
,11.0,263,,40,681.0,368.5,16.0
,12.0,264,,40,697.0,224.0,26.0
,13.0,265,,40,715.5,226.5,26.0
1.0049875621120912,0.0,258,,41,347.0,207.0,12.5
11.100000000000023,1.0,251,,41,386.5,249.5,17.0
0.6000000000000227,2.0,226,,41,442.0,296.5,5.0
,3.0,266,,41,487.0,465.5,18.0
,4.0,267,,41,512.0,361.5,27.0
,5.0,268,,41,525.0,341.0,28.5
1.0049875621120912,6.0,248,,41,567.5,338.5,7.0
7.858753081755422,7.0,254,,41,641.0,424.0,16.0
0.6000000000000227,8.0,263,,41,678.0,370.5,16.0
1.3999999999999773,9.0,262,,41,678.5,415.5,16.5
3.067572330035572,10.0,264,,41,697.5,227.0,22.5
4.428317965096883,11.0,265,,41,717.5,229.0,24.0
2.5,0.0,266,,42,486.5,467.5,16.5
3.3541019662496847,1.0,254,,42,639.5,426.0,15.0
4.924428900898052,2.0,262,,42,684.5,421.0,15.5
,3.0,269,,42,696.5,382.0,18.0
1.118033988749895,4.0,264,,42,699.5,231.5,24.5
14.534441853748634,5.0,265,,42,730.0,242.0,19.0
,0.0,270,,43,382.5,241.5,21.5
,1.0,271,,43,479.5,347.0,26.5
0.47140452079100487,2.0,266,,43,493.5,456.5,20.0
,3.0,272,,43,574.0,414.0,15.5
,4.0,273,,43,644.5,266.5,13.0
0.4714045207910451,5.0,254,,43,646.5,415.0,17.0
,6.0,274,,43,678.0,333.5,14.0
0.9428090415820499,7.0,262,,43,690.5,411.0,17.5
3.901566636906509,8.0,264,,43,702.5,219.5,23.5
7.453559924999338,9.0,265,,43,744.0,230.0,14.5
,0.0,275,,44,437.0,304.0,26.5
2.9154759474226504,1.0,266,,44,492.0,448.0,15.5
,2.0,276,,44,538.5,317.0,8.0
2.0615528128088303,3.0,272,,44,568.0,406.5,17.5
1.4142135623730951,4.0,273,,44,641.5,260.5,11.0
,5.0,277,,44,659.0,206.5,13.0
5.0990195135927845,6.0,274,,44,675.0,331.5,12.5
8.94427190999916,7.0,262,,44,678.5,400.0,18.0
5.0,8.0,264,,44,695.5,208.5,16.0
1.118033988749895,9.0,265,,44,741.0,222.5,14.0
,0.0,278,,45,298.0,290.5,3.5
4.362084109434147,1.0,275,,45,429.5,306.0,26.5
,2.0,279,,45,471.5,371.5,13.0
4.400126260814707,3.0,266,,45,485.0,449.5,16.0
0.8333333333333031,4.0,276,,45,533.5,322.5,8.0
0.8333333333333031,5.0,272,,45,563.0,411.0,14.5
,6.0,280,,45,596.5,367.5,26.0
1.3333333333333712,7.0,273,,45,638.5,265.5,12.0
2.027587510099413,8.0,277,,45,655.0,213.5,14.0
,9.0,281,,45,667.5,380.0,14.0
5.5627730894262175,10.0,274,,45,671.5,331.0,14.5
1.9002923751652665,11.0,265,,45,738.5,228.0,14.5
0.1767766952966369,0.0,278,,46,294.0,302.0,5.0
9.194087774216646,1.0,275,,46,416.5,316.5,27.0
,2.0,282,,46,440.5,316.5,27.0
2.6983791431153628,3.0,279,,46,467.0,380.5,10.5
1.1319231422671772,4.0,266,,46,480.0,461.0,16.0
,5.0,283,,46,529.0,276.0,3.5
0.7288689868556626,6.0,276,,46,529.0,334.5,8.0
,7.0,284,,46,567.0,403.5,20.0
2.404423007708918,8.0,277,,46,653.5,225.5,13.0
1.8791620472966135,9.0,281,,46,665.5,391.5,15.5
,10.0,285,,46,686.5,336.0,5.5
,11.0,286,,46,1334.5,302.0,28.0
1.3437096247164084,0.0,278,,47,293.0,296.5,6.5
10.338708279513906,1.0,275,,47,426.5,314.5,27.0
14.79489401411475,1.0,282,,47,426.5,314.5,27.0
5.6396414385629035,2.0,279,,47,470.5,379.5,13.0
9.476579317219676,3.0,266,,47,476.5,464.0,16.5
2.477678124553045,4.0,276,,47,531.0,327.0,7.5
,5.0,287,,47,562.0,414.0,17.5
1.3437096247164297,6.0,277,,47,654.0,218.5,16.5
1.6499158227685975,7.0,281,,47,667.0,387.0,16.5
6.309164410249192,8.0,285,,47,693.0,329.0,8.5
2.576941016011038,0.0,278,,48,290.5,288.5,7.5
,1.0,288,,48,431.5,195.5,26.5
13.707320124663317,2.0,279,,48,467.5,357.5,13.0
,3.0,289,,48,470.0,385.0,15.0
9.843303561305015,4.0,266,,48,479.5,446.0,17.0
,5.0,290,,48,498.5,409.5,17.5
0.5153882032022076,6.0,276,,48,531.5,318.5,9.5
,7.0,291,,48,607.0,409.0,24.5
1.3287682265918312,8.0,277,,48,655.0,209.0,14.5
6.10455772353739,9.0,281,,48,662.5,382.5,18.5
,10.0,292,,48,684.5,171.5,20.0
1.0077822185373186,11.0,285,,48,694.0,320.5,8.5
,12.0,293,,48,738.0,242.5,14.0
,0.0,294,,49,333.5,405.5,16.0
,1.0,295,,49,401.0,401.0,27.0
,2.0,296,,49,411.5,201.0,27.5
7.424621202458749,3.0,288,,49,433.5,196.5,28.5
,4.0,297,,49,437.5,403.5,10.0
2.1505813167606567,5.0,279,,49,463.0,365.5,14.0
8.4335638967165,6.0,290,,49,497.0,407.5,17.5
1.0606601717798212,7.0,276,,49,527.5,324.0,8.5
0.3535533905932738,8.0,291,,49,603.5,415.5,22.0
,9.0,298,,49,624.5,212.5,16.0
,10.0,299,,49,642.5,338.0,9.0
,11.0,300,,49,648.0,400.5,16.0
14.718186029535026,12.0,292,,49,667.5,183.0,18.0
,13.0,301,,49,712.5,347.5,9.5
2.57390753524675,14.0,293,,49,737.0,247.5,11.5
,15.0,302,,49,741.5,279.0,12.5
5.220153254455258,0.0,294,,50,339.0,415.0,15.5
,1.0,303,,50,394.5,404.5,15.5
0.921954445729295,2.0,297,,50,448.5,415.5,10.0
6.942621983083919,3.0,279,,50,472.0,370.0,14.0
2.247220505424398,4.0,290,,50,505.5,420.0,18.0
,5.0,304,,50,507.5,186.0,18.0
0.8062257748298338,6.0,276,,50,537.5,336.0,8.5
2.9068883707497033,7.0,298,,50,633.0,226.0,13.5
0.6708203932499623,8.0,299,,50,653.5,349.0,9.0
0.8062257748298691,9.0,300,,50,658.5,411.0,15.5
0.9486832980504959,10.0,292,,50,677.0,194.0,18.5
2.30217288664428,11.0,302,,50,752.0,288.0,11.5
2.4267032964268265,0.0,294,,51,337.5,424.0,14.5
6.335525936249386,1.0,303,,51,389.0,414.0,15.0
0.8975274678557366,2.0,304,,51,507.5,196.0,16.0
2.8382310609877726,3.0,276,,51,536.5,343.5,9.0
2.748737083745068,4.0,298,,51,636.5,235.0,13.5
0.23570226039550243,5.0,299,,51,654.5,358.5,9.0
2.7487370837451164,6.0,300,,51,660.0,418.0,15.5
0.6871842709362377,7.0,292,,51,678.5,203.5,20.0
,8.0,305,,51,680.0,281.0,13.5
1.4337208778403958,9.0,302,,51,754.0,298.5,12.0
0.3535533905932738,0.0,294,,52,335.0,415.0,14.5
2.1505813167606567,1.0,303,,52,385.0,404.0,16.5
,2.0,306,,52,403.5,446.0,13.0
,3.0,307,,52,486.5,407.0,8.5
0.7905694150420949,4.0,304,,52,504.5,187.0,15.5
,5.0,308,,52,612.5,388.5,15.0
0.3535533905932738,6.0,298,,52,634.5,226.0,14.5
1.0606601717798212,7.0,300,,52,658.5,410.0,13.5
3.020761493398643,8.0,292,,52,677.5,197.5,20.0
3.952847075210474,9.0,305,,52,679.0,268.5,15.0
,10.0,309,,52,694.0,369.0,11.5
,11.0,310,,52,1381.5,134.0,27.5
6.039223643997816,0.0,294,,53,334.0,411.0,13.0
3.9334745737353196,1.0,303,,53,385.5,401.5,15.5
2.3570226039551367,2.0,306,,53,407.5,443.5,13.5
2.74873708374513,3.0,307,,53,487.5,407.5,9.0
0.6871842709362722,4.0,304,,53,508.0,187.5,15.0
0.23570226039548234,5.0,298,,53,638.0,226.0,14.0
,6.0,311,,53,640.0,192.0,18.0
,7.0,312,,53,646.0,347.5,14.0
2.173067468400899,8.0,300,,53,662.0,412.0,12.0
0.8975274678557471,9.0,305,,53,683.0,267.5,15.0
2.7487370837451164,10.0,309,,53,697.0,371.5,13.0
,11.0,313,,53,716.0,311.5,28.0
,12.0,314,,53,1341.0,122.0,27.5
,13.0,315,,53,1371.0,92.0,28.5
,14.0,316,,53,1385.5,162.0,26.5
,0.0,317,,54,371.5,397.5,12.5
,1.0,318,,54,386.0,292.0,13.5
5.512769267799986,2.0,307,,54,482.5,415.0,10.0
,3.0,319,,54,529.0,190.0,24.5
,4.0,320,,54,531.0,427.0,23.0
4.501735776342277,5.0,298,,54,637.5,241.0,14.0
2.5031230493125984,6.0,311,,54,639.5,200.0,19.5
5.038911092686593,7.0,312,,54,645.0,363.0,14.0
4.731873307686925,8.0,300,,54,657.0,421.5,13.0
0.375,9.0,305,,54,683.0,278.0,14.5
2.2114757516192665,10.0,309,,54,695.0,383.5,14.0
0.625,11.0,313,,54,716.0,321.5,26.5
,12.0,321,,54,1294.0,103.0,26.0
7.315437444199766,13.0,314,,54,1338.5,139.5,28.5
,14.0,322,,54,1340.5,79.0,29.0
1.3287682265918312,15.0,315,,54,1371.5,101.5,28.0
6.719840027857806,0.0,317,,55,363.0,408.5,16.0
1.1319231422671772,1.0,318,,55,383.0,302.0,10.5
3.627154532136727,2.0,307,,55,477.0,425.0,9.5
6.719840027857806,3.0,320,,55,524.5,432.0,21.0
1.9445436482630056,4.0,319,,55,528.5,198.5,23.0
0.9519716382329886,5.0,298,,55,636.0,250.0,14.0
0.7288689868556626,6.0,311,,55,638.0,210.5,22.0
4.126893504804794,7.0,312,,55,643.0,377.0,14.5
,8.0,323,,55,703.0,408.5,16.0
,9.0,324,,55,711.0,279.0,16.0
0.39528470752104744,10.0,313,,55,714.5,331.5,26.5
,11.0,325,,55,752.5,328.0,27.5
,12.0,326,,55,1221.5,93.0,26.0
,13.0,327,,55,1244.0,81.5,27.5
,14.0,328,,55,1284.0,64.5,25.5
,15.0,329,,55,1284.5,94.0,29.0
,16.0,330,,55,1289.5,133.5,28.5
,17.0,331,,55,1313.0,94.5,28.5
,18.0,332,,55,1342.5,110.0,27.0
,0.0,333,,56,347.0,414.5,17.5
,1.0,334,,56,368.5,388.5,12.0
2.173067468400903,2.0,318,,56,380.0,296.0,12.0
,3.0,335,,56,434.0,259.5,15.5
0.6871842709362997,4.0,307,,56,473.5,421.0,8.5
0.3726779962499311,5.0,320,,56,521.5,428.5,21.5
0.8498365855988327,6.0,319,,56,526.5,194.5,21.5
,7.0,336,,56,569.5,381.0,6.5
,8.0,337,,56,606.5,395.5,15.5
3.0641293851417,9.0,311,,56,634.0,209.5,20.0
6.8718427093627765,10.0,312,,56,638.5,366.5,13.0
2.5927248643506875,11.0,323,,56,702.0,406.5,13.5
2.477678124553045,12.0,313,,56,710.0,329.5,26.5
,13.0,338,,56,1182.0,71.0,27.0
,14.0,339,,56,1237.5,98.0,27.0
9.370461864580323,15.0,329,,56,1291.0,91.0,26.0
,16.0,340,,56,1315.5,48.0,22.5
4.560701700396527,0.0,333,,57,350.0,403.0,19.0
9.838699100999074,1.0,334,,57,371.5,367.0,10.0
1.9104973174542563,2.0,319,,57,532.0,182.0,23.5
1.20415945787922,3.0,336,,57,577.0,369.5,9.0
2.720294101747114,4.0,337,,57,616.5,382.0,16.5
3.4132096331751893,5.0,311,,57,638.5,195.0,21.0
2.418677324489579,6.0,323,,57,711.5,395.0,15.5
8.285529554590859,7.0,338,,57,1197.0,55.0,27.0
,8.0,341,,57,1205.0,22.5,22.0
,9.0,342,,57,1206.5,85.0,27.0
,10.0,343,,57,1221.5,56.5,27.0
,11.0,344,,57,1258.5,59.0,25.0
,12.0,345,,57,1290.5,29.5,26.0
10.35917467755033,0.0,334,,58,369.0,360.0,13.5
,1.0,346,,58,370.0,402.0,15.0
,2.0,347,,58,431.5,252.5,11.5
,3.0,348,,58,523.0,395.0,16.5
1.0307764064044151,4.0,319,,58,532.0,184.5,22.0
5.153882032022076,5.0,336,,58,574.0,375.5,8.5
